datetime,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Air_Temperature_celsius,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Precipitation_millimeterPerDay,Snowfall_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal
2021-02-13T08:00:00Z,21,-999,-7.7,79.9,9.6,-999,-999,98393
2021-02-13T09:00:00Z,112,-999,-7.3,76.2,7.9,-999,-999,98393
2021-02-13T10:00:00Z,143,-999,-7.1,75.5,7,-999,-999,98393
2021-02-13T11:00:00Z,187,-999,-6.6,73.3,6.7,-999,-999,98393
2021-02-13T12:00:00Z,245,-999,-5.9,72.3,5.5,-999,-999,98393
2021-02-13T13:00:00Z,215,-999,-5.3,72.5,3,-999,-999,98393
2021-02-13T14:00:00Z,189,-999,-5.2,77.8,1.9,-999,-999,98393
2021-02-13T15:00:00Z,114,-999,-6.4,89.5,1.3,-999,-999,98393
2021-02-13T16:00:00Z,97,-999,-6.6,89.2,0.1,-999,-999,98393
2021-02-13T17:00:00Z,52,-999,-9.2,88.9,0.3,-999,-999,98393
2021-02-13T18:00:00Z,8,-999,-9.5,90.6,0,-999,-999,98393
2021-02-13T19:00:00Z,0,-999,-9.9,92.3,0,-999,-999,98393
2021-02-13T20:00:00Z,-1,-999,-11.4,90.7,0.1,-999,-999,98393
2021-02-13T21:00:00Z,-1,-999,-18,83.6,0.5,-999,-999,98393
2021-02-13T22:00:00Z,1,-999,-24.6,81.5,0.2,-999,-999,98393
2021-02-13T23:00:00Z,1,-999,-25.8,81,0.3,-999,-999,98393
2021-02-14T00:00:00Z,1,-999,-27.3,80.4,0.2,-999,-999,98393
2021-02-14T01:00:00Z,1,-999,-28.4,80.2,0.3,-999,-999,98393
2021-02-14T02:00:00Z,1,-999,-28.7,80.6,0.1,-999,-999,98393
2021-02-14T03:00:00Z,0,-999,-28.6,79.6,0,-999,-999,98393
2021-02-14T04:00:00Z,0,-999,-28,80.3,0,-999,-999,98393
2021-02-14T05:00:00Z,0,-999,-27.6,80.4,0,-999,-999,98393
2021-02-14T06:00:00Z,0,-999,-28.2,79.7,0,-999,-999,98393
2021-02-14T07:00:00Z,1,-999,-28.8,79.5,0,-999,-999,98393
2021-02-14T08:00:00Z,28,-999,-27.7,78.5,0,-999,-999,98393
2021-02-14T09:00:00Z,43,-999,-26,77.1,0,-999,-999,98393
2021-02-14T10:00:00Z,63,-999,-25,77.4,0,-999,-999,98393
2021-02-14T11:00:00Z,189,-999,-22.7,76.3,0.1,-999,-999,98393
2021-02-14T12:00:00Z,571,-999,-16.8,67.6,0.8,-999,-999,98393
2021-02-14T13:00:00Z,621,-999,-15.7,67.7,0.7,-999,-999,98393
2021-02-14T14:00:00Z,599,-999,-13.8,69.3,1.1,-999,-999,98393
2021-02-14T15:00:00Z,273,-999,-11.1,75.7,2.4,-999,-999,98393
2021-02-14T16:00:00Z,59,-999,-11.5,78.6,1,-999,-999,98393
2021-02-14T17:00:00Z,20,-999,-12,77.3,1.7,-999,-999,98393
2021-02-14T18:00:00Z,3,-999,-12.7,76.8,2.4,-999,-999,98393
2021-02-14T19:00:00Z,-3,-999,-13.1,75,2.3,-999,-999,98393
2021-02-14T20:00:00Z,-2,-999,-12.6,75.6,4,-999,-999,98393
2021-02-14T21:00:00Z,-1,-999,-13.2,77.8,5.3,-999,-999,98393
2021-02-14T22:00:00Z,-1,-999,-14,76.9,6.1,-999,-999,98393
2021-02-14T23:00:00Z,-1,-999,-14.9,76,6.4,-999,-999,98393
2021-02-15T00:00:00Z,-1,-999,-15.3,76.1,6.1,-999,-999,98393
2021-02-15T01:00:00Z,-1,-999,-15.5,74,7.4,-999,-999,98393
2021-02-15T02:00:00Z,0,-999,-16,77.3,8.3,-999,-999,98393
2021-02-15T03:00:00Z,-1,-999,-16.2,72,8.5,-999,-999,98393
2021-02-15T04:00:00Z,-1,-999,-16.5,71.8,9.1,-999,-999,98393
2021-02-15T05:00:00Z,-1,-999,-16.7,72.1,8.5,-999,-999,98393
2021-02-15T06:00:00Z,-1,-999,-17.2,72.9,7.7,-999,-999,98393
2021-02-15T07:00:00Z,1,-999,-17.4,70.3,7.4,-999,-999,98393
2021-02-15T08:00:00Z,48,-999,-17,68.9,6.9,-999,-999,98393
2021-02-15T09:00:00Z,74,-999,-16.8,69.6,6.6,-999,-999,98393
2021-02-15T10:00:00Z,144,-999,-16.3,69.5,6.7,-999,-999,98393
2021-02-15T11:00:00Z,256,-999,-15.7,71.8,6.6,-999,-999,98393
2021-02-15T12:00:00Z,513,-999,-13.7,63.7,7.1,-999,-999,98393
2021-02-15T13:00:00Z,510,-999,-13.2,61.9,8,-999,-999,98393
2021-02-15T14:00:00Z,264,-999,-13.3,66.5,7.1,-999,-999,98393
2021-02-15T15:00:00Z,128,-999,-13.7,70.9,7.3,-999,-999,98393
2021-02-15T16:00:00Z,74,-999,-13.8,75.5,8.4,-999,-999,98393
2021-02-15T17:00:00Z,28,-999,-13.4,73.1,8.4,-999,-999,98393
2021-02-15T18:00:00Z,3,-999,-13.4,76,6.9,-999,-999,98393
2021-02-15T19:00:00Z,0,-999,-13.2,77.7,7.7,-999,-999,98393
2021-02-15T20:00:00Z,0,-999,-12.9,78.2,6.4,-999,-999,98393
2021-02-15T21:00:00Z,0,-999,-13.2,80.9,5.7,-999,-999,98393
2021-02-15T22:00:00Z,0,-999,-13.2,81,6.3,-999,-999,98393
2021-02-15T23:00:00Z,0,-999,-13,80.1,6.3,-999,-999,98393
2021-02-16T00:00:00Z,0,-999,-12.5,82.2,7,-999,-999,98393
2021-02-16T01:00:00Z,0,-999,-12,81.7,9,-999,-999,98393
2021-02-16T02:00:00Z,0,-999,-12,80.3,8.9,-999,-999,98393
2021-02-16T03:00:00Z,0,-999,-12,79.6,7.2,-999,-999,98393
2021-02-16T04:00:00Z,0,-999,-12.2,83.2,5.8,-999,-999,98393
2021-02-16T05:00:00Z,0,-999,-12.2,81.9,6.4,-999,-999,98393
2021-02-16T06:00:00Z,0,-999,-12.5,82.3,6.9,-999,-999,98393
2021-02-16T07:00:00Z,0,-999,-12.5,79.5,6.5,-999,-999,98393
2021-02-16T08:00:00Z,30,-999,-12.2,77.1,6.2,-999,-999,98393
2021-02-16T09:00:00Z,96,-999,-11.8,74.1,5.4,-999,-999,98393
2021-02-16T10:00:00Z,131,-999,-11.3,71.4,4.1,-999,-999,98393
2021-02-16T11:00:00Z,271,-999,-10.1,65.1,3.6,-999,-999,98393
2021-02-16T12:00:00Z,438,-999,-8.2,60.7,2.8,-999,-999,98393
2021-02-16T13:00:00Z,443,-999,-7.8,59.2,2.9,-999,-999,98393
2021-02-16T14:00:00Z,276,-999,-8.1,61.5,1.8,-999,-999,98393
2021-02-16T15:00:00Z,214,-999,-8.8,63.4,2,-999,-999,98393
2021-02-16T16:00:00Z,91,-999,-9.6,62.8,1.7,-999,-999,98393
2021-02-16T17:00:00Z,101,-999,-9.8,65.5,2.3,-999,-999,98393
2021-02-16T18:00:00Z,8,-999,-10.9,71.9,2.4,-999,-999,98393
2021-02-16T19:00:00Z,-2,-999,-11.4,71.1,3.4,-999,-999,98393
2021-02-16T20:00:00Z,-1,-999,-11.6,73.3,3.5,-999,-999,98393
2021-02-16T21:00:00Z,-2,-999,-11.8,68.5,4.9,-999,-999,98393
2021-02-16T22:00:00Z,-1,-999,-12.1,70.7,3.9,-999,-999,98393
2021-02-16T23:00:00Z,-1,-999,-12.4,78.1,3.2,-999,-999,98393
2021-02-17T00:00:00Z,-1,-999,-12.3,77.8,2.7,-999,-999,98393
2021-02-17T01:00:00Z,-1,-999,-12.5,76.9,2.5,-999,-999,98393
2021-02-17T02:00:00Z,-1,-999,-12.9,75.5,2.9,-999,-999,98393
2021-02-17T03:00:00Z,0,-999,-12.8,75.8,3,-999,-999,98393
2021-02-17T04:00:00Z,-1,-999,-13.1,75.6,3,-999,-999,98393
2021-02-17T05:00:00Z,-1,-999,-13.6,74.8,1.7,-999,-999,98393
2021-02-17T06:00:00Z,-1,-999,-13.9,75.4,1.6,-999,-999,98393
2021-02-17T07:00:00Z,-1,-999,-14.5,74.6,1.4,-999,-999,98393
2021-02-17T08:00:00Z,29,-999,-14,69.8,1.7,-999,-999,98393
2021-02-17T09:00:00Z,115,-999,-13.2,68.2,2.3,-999,-999,98393
2021-02-17T10:00:00Z,234,-999,-11.7,62,1.8,-999,-999,98393
2021-02-17T11:00:00Z,320,-999,-10.8,61.1,2.5,-999,-999,98393
2021-02-17T12:00:00Z,404,-999,-9.5,56.7,1.8,-999,-999,98393
2021-02-17T13:00:00Z,434,-999,-9.5,57.4,2.9,-999,-999,98393
2021-02-17T14:00:00Z,345,-999,-9.6,60.8,1.9,-999,-999,98393
2021-02-17T15:00:00Z,263,-999,-10.6,68.2,2,-999,-999,98393
2021-02-17T16:00:00Z,154,-999,-10.9,71.5,1.2,-999,-999,98393
2021-02-17T17:00:00Z,37,-999,-12.4,84.4,1,-999,-999,98393
2021-02-17T18:00:00Z,9,-999,-13.2,90,1.2,-999,-999,98393
2021-02-17T19:00:00Z,0,-999,-14.1,89.3,0.8,-999,-999,98393
2021-02-17T20:00:00Z,0,-999,-14.6,89.1,0.1,-999,-999,98393
2021-02-17T21:00:00Z,0,-999,-14.8,89.3,0.4,-999,-999,98393
2021-02-17T22:00:00Z,0,-999,-14.9,89.2,0.6,-999,-999,98393
2021-02-17T23:00:00Z,0,-999,-15.5,88.6,0.9,-999,-999,98393
2021-02-18T00:00:00Z,-1,-999,-16.1,88.7,0.3,-999,-999,98393
2021-02-18T01:00:00Z,-1,-999,-16.8,88.1,0,-999,-999,98393
2021-02-18T02:00:00Z,-2,-999,-19,86.8,0,-999,-999,98393
2021-02-18T03:00:00Z,-1,-999,-18.7,87.4,0.2,-999,-999,98393
2021-02-18T04:00:00Z,-1,-999,-15.5,82.3,1.4,-999,-999,98393
2021-02-18T05:00:00Z,0,-999,-15.6,81.7,2.4,-999,-999,98393
2021-02-18T06:00:00Z,0,-999,-16,80,3.2,-999,-999,98393
2021-02-18T07:00:00Z,1,-999,-16.7,78.3,3.8,-999,-999,98393
2021-02-18T08:00:00Z,43,-999,-16.7,77.6,3.5,-999,-999,98393
2021-02-18T09:00:00Z,140,-999,-16.3,76.4,5.3,-999,-999,98393
2021-02-18T10:00:00Z,206,-999,-16.1,74,6.7,-999,-999,98393
2021-02-18T11:00:00Z,262,-999,-15.4,74.1,6.2,-999,-999,98393
2021-02-18T12:00:00Z,348,-999,-14.8,71,5.6,-999,-999,98393
2021-02-18T13:00:00Z,429,-999,-14,67,6.8,-999,-999,98393
2021-02-18T14:00:00Z,215,-999,-14.5,69,6.1,-999,-999,98393
2021-02-18T15:00:00Z,150,-999,-15,73.6,6.6,-999,-999,98393
2021-02-18T16:00:00Z,88,-999,-15.3,69.2,6.4,-999,-999,98393
2021-02-18T17:00:00Z,44,-999,-15.5,69.6,7.7,-999,-999,98393
2021-02-18T18:00:00Z,7,-999,-16.1,71.3,9.4,-999,-999,98393
2021-02-18T19:00:00Z,-1,-999,-16,72.4,10.6,-999,-999,98393
2021-02-18T20:00:00Z,0,-999,-16,74.1,10.7,-999,-999,98393
2021-02-18T21:00:00Z,0,-999,-16,75.4,10.2,-999,-999,98393
2021-02-18T22:00:00Z,0,-999,-15.9,76,9,-999,-999,98393
2021-02-18T23:00:00Z,-1,-999,-15.8,74.4,8.5,-999,-999,98393
2021-02-19T00:00:00Z,-1,-999,-16,76,8.4,-999,-999,98393
2021-02-19T01:00:00Z,-1,-999,-15.7,74.1,8.8,-999,-999,98393
2021-02-19T02:00:00Z,-1,-999,-15.5,74.4,8.8,-999,-999,98393
2021-02-19T03:00:00Z,-2,-999,-14.6,65.9,7.4,-999,-999,98393
2021-02-19T04:00:00Z,-2,-999,-13.7,58,9.4,-999,-999,98393
2021-02-19T05:00:00Z,-1,-999,-12.8,49.1,10.4,-999,-999,98393
2021-02-19T06:00:00Z,0,-999,-13.2,66,10.6,-999,-999,98393
2021-02-19T07:00:00Z,0,-999,-13.2,72.4,10,-999,-999,98393
2021-02-19T08:00:00Z,56,-999,-12.7,70.6,8.5,-999,-999,98393
2021-02-19T09:00:00Z,127,-999,-12.4,71.6,11.2,-999,-999,98393
2021-02-19T10:00:00Z,204,-999,-12.4,65.6,10.1,-999,-999,98393
2021-02-19T11:00:00Z,226,-999,-12.1,70.5,10.6,-999,-999,98393
2021-02-19T12:00:00Z,175,-999,-11.9,76,9.1,-999,-999,98393
2021-02-19T13:00:00Z,154,-999,-11.1,77.9,8.6,-999,-999,98393
2021-02-19T14:00:00Z,122,-999,-10.5,79.1,9.4,-999,-999,98393
2021-02-19T15:00:00Z,81,-999,-9.8,79.8,9.4,-999,-999,98393
2021-02-19T16:00:00Z,51,-999,-9.5,79.8,8.9,-999,-999,98393
2021-02-19T17:00:00Z,21,-999,-9.3,79.4,10.2,-999,-999,98393
2021-02-19T18:00:00Z,5,-999,-9.5,82.2,9.2,-999,-999,98393
2021-02-19T19:00:00Z,0,-999,-9.5,81.6,9.5,-999,-999,98393
2021-02-19T20:00:00Z,0,-999,-9.2,80.5,9.1,-999,-999,98393
2021-02-19T21:00:00Z,0,-999,-9,79.2,8,-999,-999,98393
2021-02-19T22:00:00Z,0,-999,-8.8,78.6,8.2,-999,-999,98393
2021-02-19T23:00:00Z,0,-999,-8.7,79.3,7.5,-999,-999,98393
2021-02-20T00:00:00Z,0,-999,-8.6,80.4,8,-999,-999,98393
2021-02-20T01:00:00Z,0,-999,-8.3,77.9,6.7,-999,-999,98393
2021-02-20T02:00:00Z,0,-999,-8.1,78.8,6.4,-999,-999,98393
2021-02-20T03:00:00Z,0,-999,-7.9,82,7.3,-999,-999,98393
2021-02-20T04:00:00Z,0,-999,-7.5,83.8,8.2,-999,-999,98393
2021-02-20T05:00:00Z,0,-999,-7.1,81.6,7.7,-999,-999,98393
2021-02-20T06:00:00Z,0,-999,-7.1,78.3,6.2,-999,-999,98393
2021-02-20T07:00:00Z,0,-999,-7.2,76.5,7.6,-999,-999,98393
2021-02-20T08:00:00Z,11,-999,-7.5,78.6,7.2,-999,-999,98393
2021-02-20T09:00:00Z,35,-999,-7.4,79,6.7,-999,-999,98393
2021-02-20T10:00:00Z,76,-999,-7.2,78.3,6.5,-999,-999,98393
2021-02-20T11:00:00Z,123,-999,-6.8,75.2,6.4,-999,-999,98393
2021-02-20T12:00:00Z,163,-999,-6.1,69.2,6.1,-999,-999,98393
2021-02-20T13:00:00Z,181,-999,-5.4,66.9,3.8,-999,-999,98393
2021-02-20T14:00:00Z,192,-999,-5.1,64.2,4.3,-999,-999,98393
2021-02-20T15:00:00Z,100,-999,-5.6,70,3,-999,-999,98393
2021-02-20T16:00:00Z,52,-999,-6.6,80,2.1,-999,-999,98393
2021-02-20T17:00:00Z,22,-999,-8,87.1,1.9,-999,-999,98393
2021-02-20T18:00:00Z,5,-999,-9.2,85,2.1,-999,-999,98393
2021-02-20T19:00:00Z,0,-999,-9.4,82,2.5,-999,-999,98393
2021-02-20T20:00:00Z,0,-999,-10.1,83.9,3.4,-999,-999,98393
2021-02-20T21:00:00Z,-1,-999,-10.8,77.2,4.8,-999,-999,98393
2021-02-20T22:00:00Z,-1,-999,-11.3,78,5.9,-999,-999,98393
2021-02-20T23:00:00Z,0,-999,-11.6,78,6,-999,-999,98393
2021-02-21T00:00:00Z,0,-999,-12.1,79.7,4.7,-999,-999,98393
2021-02-21T01:00:00Z,0,-999,-12.8,78.8,3.2,-999,-999,98393
2021-02-21T02:00:00Z,0,-999,-13.6,78.8,4.7,-999,-999,98393
2021-02-21T03:00:00Z,0,-999,-13.7,76.2,5.2,-999,-999,98393
2021-02-21T04:00:00Z,0,-999,-14.2,78.8,2.4,-999,-999,98393
2021-02-21T05:00:00Z,-1,-999,-14.5,75.9,3.4,-999,-999,98393
2021-02-21T06:00:00Z,-1,-999,-15,74.5,2.9,-999,-999,98393
2021-02-21T07:00:00Z,1,-999,-15.4,80.4,4.5,-999,-999,98393
2021-02-21T08:00:00Z,31,-999,-15.6,79,8.7,-999,-999,98393
2021-02-21T09:00:00Z,115,-999,-15.5,78.2,9.6,-999,-999,98393
2021-02-21T10:00:00Z,175,-999,-15,78.5,9,-999,-999,98393
2021-02-21T11:00:00Z,282,-999,-14.2,77.6,9.4,-999,-999,98393
2021-02-21T12:00:00Z,436,-999,-13.5,76.3,8.8,-999,-999,98393
2021-02-21T13:00:00Z,286,-999,-13.2,79.3,9.1,-999,-999,98393
2021-02-21T14:00:00Z,238,-999,-12.9,75.7,8.5,-999,-999,98393
2021-02-21T15:00:00Z,172,-999,-13,76.2,8.6,-999,-999,98393
2021-02-21T16:00:00Z,71,-999,-13,76.3,8.3,-999,-999,98393
2021-02-21T17:00:00Z,32,-999,-12.9,77.5,7.8,-999,-999,98393
2021-02-21T18:00:00Z,5,-999,-12.7,77.2,9.2,-999,-999,98393
2021-02-21T19:00:00Z,0,-999,-12.6,77.5,9.4,-999,-999,98393
2021-02-21T20:00:00Z,137,-999,-12.2,77.1,9.9,-999,-999,98393
2021-02-21T21:00:00Z,0,-999,-11.8,76.2,10.9,-999,-999,98393
2021-02-21T22:00:00Z,0,-999,-11.6,77.8,11.8,-999,-999,98393
2021-02-21T23:00:00Z,0,-999,-11.2,76.7,12.7,-999,-999,98393
2021-02-22T00:00:00Z,0,-999,-11.1,78.7,13,-999,-999,98393
2021-02-22T01:00:00Z,0,-999,-11.2,79.8,12.9,-999,-999,98393
2021-02-22T02:00:00Z,0,-999,-11,80.9,13.8,-999,-999,98393
2021-02-22T03:00:00Z,0,-999,-10.9,81.2,13.4,-999,-999,98393
2021-02-22T04:00:00Z,0,-999,-10.8,80.3,13.9,-999,-999,98393
2021-02-22T05:00:00Z,0,-999,-10.7,80.7,13.6,-999,-999,98393
2021-02-22T06:00:00Z,0,-999,-10.4,78.7,13,-999,-999,98393
2021-02-22T07:00:00Z,1,-999,-10.5,79.2,12,-999,-999,98393
2021-02-22T08:00:00Z,35,-999,-10.3,78.9,11.5,-999,-999,98393
2021-02-22T09:00:00Z,87,-999,-9.8,74.5,9.1,-999,-999,98393
2021-02-22T10:00:00Z,106,-999,-9.1,71.6,8.5,-999,-999,98393
2021-02-22T11:00:00Z,402,-999,-6.6,62.6,7.3,-999,-999,98393
2021-02-22T12:00:00Z,627,-999,-6.5,66.1,8.3,-999,-999,98393
2021-02-22T13:00:00Z,659,-999,-4.6,60.5,9,-999,-999,98393
2021-02-22T14:00:00Z,473,-999,-4.6,60.7,10,-999,-999,98393
2021-02-22T15:00:00Z,243,-999,-4.7,62.2,10.5,-999,-999,98393
2021-02-22T16:00:00Z,59,-999,-4.5,61.2,8.3,-999,-999,98393
2021-02-22T17:00:00Z,20,-999,-4.2,60.2,7.7,-999,-999,98393
2021-02-22T18:00:00Z,5,-999,-4.6,62.3,8.4,-999,-999,98393
2021-02-22T19:00:00Z,-3,-999,-5.3,65.1,7.9,-999,-999,98393
2021-02-22T20:00:00Z,-3,-999,-5.2,66.2,9.5,-999,-999,98393
2021-02-22T21:00:00Z,-3,-999,-4.8,64.8,10.8,-999,-999,98393
2021-02-22T22:00:00Z,-3,-999,-4.8,64.1,10.3,-999,-999,98393
2021-02-22T23:00:00Z,-3,-999,-3.5,54.6,11.9,-999,-999,98393
2021-02-23T00:00:00Z,-3,-999,-2.4,46.8,12.4,-999,-999,98393
2021-02-23T01:00:00Z,-3,-999,-2.5,46.4,10.7,-999,-999,98393
2021-02-23T02:00:00Z,-3,-999,-4.3,54.2,9.8,-999,-999,98393
2021-02-23T03:00:00Z,-3,-999,-4.2,52.1,10.7,-999,-999,98393
2021-02-23T04:00:00Z,-3,-999,-4.5,51.6,10.5,-999,-999,98393
2021-02-23T05:00:00Z,-3,-999,-4.6,49.7,12.6,-999,-999,98393
2021-02-23T06:00:00Z,-2,-999,-5.2,52,12.7,-999,-999,98393
2021-02-23T07:00:00Z,-2,-999,-5.8,53,10.7,-999,-999,98393
2021-02-23T08:00:00Z,17,-999,-6.1,52.7,10.5,-999,-999,98393
2021-02-23T09:00:00Z,48,-999,-5.3,48.3,11.8,-999,-999,98393
2021-02-23T10:00:00Z,53,-999,-4.8,46.5,12.7,-999,-999,98393
2021-02-23T11:00:00Z,421,-999,-3.6,44.5,13.8,-999,-999,98393
2021-02-23T12:00:00Z,674,-999,-2.5,43.9,12.9,-999,-999,98393
2021-02-23T13:00:00Z,448,-999,-2.9,49.6,11.2,-999,-999,98393
2021-02-23T14:00:00Z,311,-999,-3.6,54.3,10.8,-999,-999,98393
2021-02-23T15:00:00Z,190,-999,-3.9,57.8,10.7,-999,-999,98393
2021-02-23T16:00:00Z,93,-999,-4.5,61.4,10.3,-999,-999,98393
2021-02-23T17:00:00Z,54,-999,-5.1,64.3,9.6,-999,-999,98393
2021-02-23T18:00:00Z,10,-999,-5.8,62.8,9.4,-999,-999,98393
2021-02-23T19:00:00Z,-2,-999,-6.5,63.4,7.7,-999,-999,98393
2021-02-23T20:00:00Z,-1,-999,-6.9,65.9,8.2,-999,-999,98393
2021-02-23T21:00:00Z,-1,-999,-7.5,67.5,6.3,-999,-999,98393
2021-02-23T22:00:00Z,-2,-999,-8.6,59.4,4.9,-999,-999,98393
2021-02-23T23:00:00Z,-1,-999,-9.4,50.2,4.5,-999,-999,98393
2021-02-24T00:00:00Z,-2,-999,-9.8,51.5,4.5,-999,-999,98393
2021-02-24T01:00:00Z,-2,-999,-10.3,50.3,4.2,-999,-999,98393
2021-02-24T02:00:00Z,-1,-999,-10.7,50.7,3.7,-999,-999,98393
2021-02-24T03:00:00Z,-1,-999,-11.7,45.8,3.5,-999,-999,98393
2021-02-24T04:00:00Z,-1,-999,-12.3,47.1,4.2,-999,-999,98393
2021-02-24T05:00:00Z,-2,-999,-12.9,50.8,5.1,-999,-999,98393
2021-02-24T06:00:00Z,-3,-999,-13.4,55.1,5.1,-999,-999,98393
2021-02-24T07:00:00Z,-1,-999,-13.7,58,5.5,-999,-999,98393
2021-02-24T08:00:00Z,16,-999,-13.6,58.4,5.1,-999,-999,98393
2021-02-24T09:00:00Z,27,-999,-13.2,57,4.4,-999,-999,98393
2021-02-24T10:00:00Z,36,-999,-12.5,55.3,4.1,-999,-999,98393
2021-02-24T11:00:00Z,432,-999,-10.1,47.6,4.7,-999,-999,98393
2021-02-24T12:00:00Z,674,-999,-7.8,37.3,5.4,-999,-999,98393
2021-02-24T13:00:00Z,396,-999,-7.7,38,3.9,-999,-999,98393
2021-02-24T14:00:00Z,564,-999,-6.8,39.3,4.6,-999,-999,98393
2021-02-24T15:00:00Z,386,-999,-6,38.6,2.7,-999,-999,98393
2021-02-24T16:00:00Z,202,-999,-8,61.4,3.5,-999,-999,98393
2021-02-24T17:00:00Z,77,-999,-10.3,84.1,2,-999,-999,98393
2021-02-24T18:00:00Z,10,-999,-11.5,90.8,1.7,-999,-999,98393
2021-02-24T19:00:00Z,0,-999,-12.5,90.4,1.4,-999,-999,98393
2021-02-24T20:00:00Z,0,-999,-13.4,90.1,2,-999,-999,98393
2021-02-24T21:00:00Z,0,-999,-14.3,89.4,1.1,-999,-999,98393
2021-02-24T22:00:00Z,0,-999,-14.7,89.4,1.1,-999,-999,98393
2021-02-24T23:00:00Z,0,-999,-14.9,89.3,1.2,-999,-999,98393
2021-02-25T00:00:00Z,0,-999,-15.3,89,1,-999,-999,98393
2021-02-25T01:00:00Z,0,-999,-15.7,88.8,0.6,-999,-999,98393
2021-02-25T02:00:00Z,0,-999,-16,88.7,0.3,-999,-999,98393
2021-02-25T03:00:00Z,0,-999,-16.2,88.5,0,-999,-999,98393
2021-02-25T04:00:00Z,-1,-999,-16.4,88.4,0,-999,-999,98393
2021-02-25T05:00:00Z,-2,-999,-18,87.3,0,-999,-999,98393
2021-02-25T06:00:00Z,-2,-999,-18.8,87.5,0.4,-999,-999,98393
2021-02-25T07:00:00Z,3,-999,-14.6,86,0.9,-999,-999,98393
2021-02-25T08:00:00Z,82,-999,-12.9,81.7,3.5,-999,-999,98393
2021-02-25T09:00:00Z,171,-999,-12.6,78.5,4.6,-999,-999,98393
2021-02-25T10:00:00Z,237,-999,-12.2,75.8,5.3,-999,-999,98393
2021-02-25T11:00:00Z,521,-999,-10.9,67.1,6.4,-999,-999,98393
2021-02-25T12:00:00Z,698,-999,-9.4,61.4,6.3,-999,-999,98393
2021-02-25T13:00:00Z,725,-999,-8.7,51.8,6.5,-999,-999,98393
2021-02-25T14:00:00Z,685,-999,-8.3,45.4,6.1,-999,-999,98393
2021-02-25T15:00:00Z,554,-999,-8,42.6,5.7,-999,-999,98393
2021-02-25T16:00:00Z,83,-999,-10,43.3,7,-999,-999,98393
2021-02-25T17:00:00Z,19,-999,-10.3,50.6,7.1,-999,-999,98393
2021-02-25T18:00:00Z,5,-999,-10.2,48.9,7.4,-999,-999,98393
2021-02-25T19:00:00Z,-3,-999,-10.1,58.5,8.4,-999,-999,98393
2021-02-25T20:00:00Z,-3,-999,-9.7,55.9,9.5,-999,-999,98393
2021-02-25T21:00:00Z,-2,-999,-9.5,61.2,9.6,-999,-999,98393
2021-02-25T22:00:00Z,-2,-999,-9.7,62.3,11.4,-999,-999,98393
2021-02-25T23:00:00Z,-1,-999,-9.9,69.3,12.4,-999,-999,98393
2021-02-26T00:00:00Z,-1,-999,-10.1,73,12.3,-999,-999,98393
2021-02-26T01:00:00Z,-1,-999,-10.3,74.2,12.7,-999,-999,98393
2021-02-26T02:00:00Z,-1,-999,-10.4,72.5,12.6,-999,-999,98393
2021-02-26T03:00:00Z,-1,-999,-10.8,71.9,10.1,-999,-999,98393
2021-02-26T04:00:00Z,0,-999,-11.1,74,10,-999,-999,98393
2021-02-26T05:00:00Z,0,-999,-11.7,74.9,7.8,-999,-999,98393
2021-02-26T06:00:00Z,0,-999,-12.5,74.8,6.5,-999,-999,98393
2021-02-26T07:00:00Z,3,-999,-13,69.8,5.9,-999,-999,98393
2021-02-26T08:00:00Z,63,-999,-13.3,68.5,7,-999,-999,98393
2021-02-26T09:00:00Z,149,-999,-13.2,66.4,8.2,-999,-999,98393
2021-02-26T10:00:00Z,142,-999,-13.4,74.6,7.3,-999,-999,98393
2021-02-26T11:00:00Z,268,-999,-13.3,75.8,8.7,-999,-999,98393
2021-02-26T12:00:00Z,231,-999,-12.2,69.5,7.1,-999,-999,98393
2021-02-26T13:00:00Z,290,-999,-10.9,60.4,8.7,-999,-999,98393
2021-02-26T14:00:00Z,207,-999,-10.2,55.5,6.9,-999,-999,98393
2021-02-26T15:00:00Z,152,-999,-9.8,54.8,9.4,-999,-999,98393
2021-02-26T16:00:00Z,109,-999,-10,61.3,9,-999,-999,98393
2021-02-26T17:00:00Z,31,-999,-10.3,67.8,9,-999,-999,98393
2021-02-26T18:00:00Z,4,-999,-10.8,75.5,7.3,-999,-999,98393
2021-02-26T19:00:00Z,0,-999,-10.6,73.3,6.5,-999,-999,98393
2021-02-26T20:00:00Z,-1,-999,-10.2,65,5.7,-999,-999,98393
2021-02-26T21:00:00Z,-1,-999,-9.8,59.4,5.8,-999,-999,98393
2021-02-26T22:00:00Z,0,-999,-10.2,67.2,5.2,-999,-999,98393
2021-02-26T23:00:00Z,0,-999,-10.6,74.2,1.1,-999,-999,98393
2021-02-27T00:00:00Z,0,-999,-10.9,81.4,1.8,-999,-999,98393
2021-02-27T01:00:00Z,0,-999,-11.5,89.7,2,-999,-999,98393
2021-02-27T02:00:00Z,0,-999,-11.7,90.9,0.9,-999,-999,98393
2021-02-27T03:00:00Z,0,-999,-11.6,90.3,0.7,-999,-999,98393
2021-02-27T04:00:00Z,0,-999,-12.6,90.5,0.4,-999,-999,98393
